UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
485698, 2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",1,"R",15,"R",6,"R",4,"R",10,"R",16,"R",1,"R",15,"R",6,"R",4,"R",10
485704, 4,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",6,"R",0,"R",6,"A",,"A",,"R",5
485731, 4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",12,"Z",0,"R",12,"A",,"A",,"R",9,"R",12,"R",0,"R",12,"A",,"A",,"R",9
485801, 4,"R",80,"Z",0,"R",80,"A",,"A",,"R",80,"R",48,"Z",0,"R",48,"A",,"A",,"R",48,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",128,"R",0,"R",128,"A",,"A",,"R",128
485810, 4,"R",23,"Z",0,"R",23,"A",,"A",,"R",20,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",25,"R",0,"R",25,"A",,"A",,"R",22
485856, 4,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",9,"Z",0,"R",9,"A",,"A",,"Z",0,"R",9,"R",0,"R",9,"A",,"A",,"R",0
485874, 4,"R",18,"Z",0,"R",18,"A",,"A",,"R",15,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",7,"Z",0,"R",7,"A",,"A",,"R",7,"R",31,"R",0,"R",31,"A",,"A",,"R",28
485926, 4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",115,"Z",0,"R",115,"A",,"A",,"R",61,"R",115,"R",0,"R",115,"A",,"A",,"R",61
485953, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",11,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",21,"Z",0,"R",21,"A",,"A",,"R",15,"R",32,"R",0,"R",32,"A",,"A",,"R",26
485999, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",0,"R",19,"R",10,"R",0,"R",10,"R",19,"R",0,"R",19,"R",10,"R",0,"R",10
485999, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",19,"Z",0,"R",19,"R",10,"R",0,"R",10,"R",19,"R",0,"R",19,"R",10,"R",0,"R",10
486017, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4,"R",1,"R",0,"R",1
486017, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4,"R",1,"R",0,"R",1
486026, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25,"R",0,"R",25,"R",2,"R",0,"R",2,"R",25,"R",0,"R",25,"R",2,"R",0,"R",2
486026, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",25,"Z",0,"R",25,"R",2,"R",0,"R",2,"R",25,"R",0,"R",25,"R",2,"R",0,"R",2
486053, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0,"R",13,"R",5,"R",5,"R",10,"R",13,"R",0,"R",13,"R",5,"R",5,"R",10
486053, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",5,"R",2,"R",7,"R",7,"R",0,"R",7,"R",5,"R",2,"R",7
486053, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"Z",0,"R",3,"R",3,"R",6,"R",0,"R",6,"R",0,"R",3,"R",3
486105, 4,"R",3,"R",1,"R",2,"A",,"A",,"R",1,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",4,"R",0,"R",4,"A",,"A",,"R",3,"R",7,"R",1,"R",6,"A",,"A",,"R",4
486123, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",11,"R",0,"R",11,"A",,"A",,"R",3
486141, 4,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",5,"R",0,"R",5,"A",,"A",,"R",4
486150, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",18,"Z",0,"R",18,"A",,"A",,"R",16,"R",26,"R",0,"R",26,"A",,"A",,"R",24
486169, 4,"R",34,"Z",0,"R",34,"A",,"A",,"R",23,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",11,"Z",0,"R",11,"A",,"A",,"R",5,"R",48,"R",0,"R",48,"A",,"A",,"R",29
486196, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85,"R",0,"R",85,"R",5,"R",0,"R",5,"R",85,"R",0,"R",85,"R",5,"R",0,"R",5
486196, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",85,"Z",0,"R",85,"R",5,"R",0,"R",5,"R",85,"R",0,"R",85,"R",5,"R",0,"R",5
486202, 4,"R",14,"R",1,"R",13,"A",,"A",,"R",12,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",4,"R",0,"R",4,"A",,"A",,"R",3,"R",18,"R",1,"R",17,"A",,"A",,"R",15
486248, 4,"R",66,"Z",0,"R",66,"A",,"A",,"R",25,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",20,"Z",0,"R",20,"A",,"A",,"R",10,"R",89,"R",0,"R",89,"A",,"A",,"R",38
486257, 4,"R",26,"R",0,"R",26,"A",,"A",,"R",15,"R",8,"R",0,"R",8,"A",,"A",,"R",5,"R",9,"R",1,"R",8,"A",,"A",,"R",3,"R",43,"R",1,"R",42,"A",,"A",,"R",23
486284, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30,"R",0,"R",30,"R",4,"R",11,"R",15,"R",30,"R",0,"R",30,"R",4,"R",11,"R",15
486284, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",29,"Z",0,"R",29,"R",4,"R",11,"R",15,"R",29,"R",0,"R",29,"R",4,"R",11,"R",15
486284, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
486309, 4,"R",12,"Z",0,"R",12,"A",,"A",,"R",11,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",3,"Z",0,"R",3,"A",,"A",,"R",0,"R",16,"R",0,"R",16,"A",,"A",,"R",12
486327, 4,"R",23,"Z",0,"R",23,"A",,"A",,"R",23,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",0,"R",26,"R",0,"R",26,"A",,"A",,"R",23
486345, 4,"R",32,"Z",0,"R",32,"A",,"A",,"R",32,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",7,"Z",0,"R",7,"A",,"A",,"R",1,"R",45,"R",0,"R",45,"A",,"A",,"R",39
486372, 4,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",9,"Z",0,"R",9,"A",,"A",,"R",7,"R",14,"R",0,"R",14,"A",,"A",,"R",12
486381, 4,"R",12,"Z",0,"R",12,"A",,"A",,"R",7,"R",14,"Z",0,"R",14,"A",,"A",,"R",14,"R",23,"Z",0,"R",23,"A",,"A",,"R",20,"R",49,"R",0,"R",49,"A",,"A",,"R",41
486390, 4,"R",87,"Z",0,"R",87,"A",,"A",,"R",62,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",122,"Z",0,"R",122,"A",,"A",,"R",82,"R",214,"R",0,"R",214,"A",,"A",,"R",148
486406, 4,"R",15,"Z",0,"R",15,"A",,"A",,"R",11,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",18,"R",0,"R",18,"A",,"A",,"R",12
486415, 4,"R",39,"Z",0,"R",39,"A",,"A",,"R",34,"R",7,"Z",0,"R",7,"A",,"A",,"R",4,"R",3,"Z",0,"R",3,"A",,"A",,"R",0,"R",49,"R",0,"R",49,"A",,"A",,"R",38
486424, 4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",35,"Z",0,"R",35,"A",,"A",,"R",30,"R",35,"R",0,"R",35,"A",,"A",,"R",30
486442, 4,"R",25,"Z",0,"R",25,"A",,"A",,"R",8,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",25,"R",0,"R",25,"A",,"A",,"R",8
486488, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
486488, 2,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
486497, 4,"R",15,"Z",0,"R",15,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",18,"R",0,"R",18,"A",,"A",,"R",6
486503, 4,"R",20,"Z",0,"R",20,"A",,"A",,"R",9,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",4,"Z",0,"R",4,"A",,"A",,"R",0,"R",24,"R",0,"R",24,"A",,"A",,"R",9
486512, 4,"R",134,"Z",0,"R",134,"A",,"A",,"R",121,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",135,"R",0,"R",135,"A",,"A",,"R",122
486530, 4,"R",20,"Z",0,"R",20,"A",,"A",,"R",17,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",28,"R",0,"R",28,"A",,"A",,"R",24
486558, 4,"R",13,"Z",0,"R",13,"A",,"A",,"R",9,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",17,"R",0,"R",17,"A",,"A",,"R",11
486567, 4,"R",58,"R",1,"R",57,"A",,"A",,"R",34,"R",15,"R",0,"R",15,"A",,"A",,"R",11,"R",9,"R",0,"R",9,"A",,"A",,"R",7,"R",82,"R",1,"R",81,"A",,"A",,"R",52
486576, 4,"R",73,"Z",0,"R",73,"A",,"A",,"R",7,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",6,"Z",0,"R",6,"A",,"A",,"R",0,"R",79,"R",0,"R",79,"A",,"A",,"R",7
486594, 4,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",5,"Z",0,"R",5,"A",,"A",,"R",2,"R",7,"R",0,"R",7,"A",,"A",,"R",3
486619, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",2,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",12,"R",0,"R",12,"A",,"A",,"R",5
486691, 4,"R",66,"Z",0,"R",66,"A",,"A",,"R",28,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",68,"R",0,"R",68,"A",,"A",,"R",29
486707, 4,"R",47,"Z",0,"R",47,"A",,"A",,"R",30,"R",8,"Z",0,"R",8,"A",,"A",,"R",4,"R",17,"Z",0,"R",17,"A",,"A",,"R",11,"R",72,"R",0,"R",72,"A",,"A",,"R",45
486716, 4,"R",29,"Z",0,"R",29,"A",,"A",,"R",20,"R",6,"Z",0,"R",6,"A",,"A",,"R",5,"R",8,"Z",0,"R",8,"A",,"A",,"R",4,"R",43,"R",0,"R",43,"A",,"A",,"R",29
486734, 4,"R",45,"Z",0,"R",45,"A",,"A",,"R",22,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",16,"Z",0,"R",16,"A",,"A",,"R",12,"R",65,"R",0,"R",65,"A",,"A",,"R",36
486752, 4,"R",24,"Z",0,"R",24,"A",,"A",,"R",12,"R",8,"Z",0,"R",8,"A",,"A",,"R",3,"R",19,"Z",0,"R",19,"A",,"A",,"R",15,"R",51,"R",0,"R",51,"A",,"A",,"R",30
486770, 4,"R",25,"Z",0,"R",25,"A",,"A",,"R",20,"R",10,"Z",0,"R",10,"A",,"A",,"R",5,"R",15,"Z",0,"R",15,"A",,"A",,"R",15,"R",50,"R",0,"R",50,"A",,"A",,"R",40
486798, 4,"R",900,"R",2,"R",898,"A",,"A",,"R",546,"R",164,"R",0,"R",164,"A",,"A",,"R",124,"R",188,"R",0,"R",188,"A",,"A",,"R",63,"R",1252,"R",2,"R",1250,"A",,"A",,"R",733
486813, 4,"R",89,"Z",0,"R",89,"A",,"A",,"R",67,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",52,"Z",0,"R",52,"A",,"A",,"R",32,"R",147,"R",0,"R",147,"A",,"A",,"R",105
486822, 4,"R",128,"Z",0,"R",128,"A",,"A",,"R",92,"R",9,"Z",0,"R",9,"A",,"A",,"R",4,"R",164,"Z",0,"R",164,"A",,"A",,"R",114,"R",301,"R",0,"R",301,"A",,"A",,"R",210
486840, 1,"R",1453,"R",0,"R",1453,"R",598,"R",1,"R",599,"R",691,"R",0,"R",691,"R",315,"R",0,"R",315,"R",1765,"R",7,"R",1758,"R",882,"R",0,"R",882,"R",3909,"R",7,"R",3902,"R",1795,"R",1,"R",1796
486840, 2,"R",1439,"R",0,"R",1439,"R",596,"R",0,"R",596,"R",688,"R",0,"R",688,"R",315,"R",0,"R",315,"R",1754,"R",7,"R",1747,"R",878,"R",0,"R",878,"R",3881,"R",7,"R",3874,"R",1789,"R",0,"R",1789
486840, 3,"R",14,"Z",0,"R",14,"R",2,"R",1,"R",3,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",4,"R",0,"R",4,"R",28,"R",0,"R",28,"R",6,"R",1,"R",7
486859, 4,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",8,"Z",0,"R",8,"A",,"A",,"R",6,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",12,"R",0,"R",12,"A",,"A",,"R",10
486868, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",4,"Z",0,"R",4,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",12,"R",0,"R",12,"A",,"A",,"R",9
486877, 4,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",6,"Z",0,"R",6,"A",,"A",,"R",3,"R",11,"R",0,"R",11,"A",,"A",,"R",8
486901, 1,"R",117,"R",1,"R",116,"R",66,"R",0,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",89,"R",0,"R",89,"R",63,"R",0,"R",63,"R",206,"R",1,"R",205,"R",129,"R",0,"R",129
486901, 2,"R",117,"R",1,"R",116,"R",66,"R",0,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",89,"R",0,"R",89,"R",63,"R",0,"R",63,"R",206,"R",1,"R",205,"R",129,"R",0,"R",129
486983, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",0,"R",10,"R",0,"R",10,"A",,"A",,"R",4
487047, 4,"R",134,"Z",0,"R",134,"A",,"A",,"R",82,"R",46,"Z",0,"R",46,"A",,"A",,"R",22,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",181,"R",0,"R",181,"A",,"A",,"R",105
487065, 4,"R",21,"Z",0,"R",21,"A",,"A",,"R",12,"R",6,"Z",0,"R",6,"A",,"A",,"R",2,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",31,"R",0,"R",31,"A",,"A",,"R",17
487083, 4,"R",14,"Z",0,"R",14,"A",,"A",,"R",9,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",20,"R",0,"R",20,"A",,"A",,"R",12
487092, 4,"R",95,"R",0,"R",95,"A",,"A",,"R",91,"R",107,"R",0,"R",107,"A",,"A",,"R",105,"R",300,"R",1,"R",299,"A",,"A",,"R",278,"R",502,"R",1,"R",501,"A",,"A",,"R",474
487162, 4,"R",240,"Z",0,"R",240,"A",,"A",,"R",74,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",59,"Z",0,"R",59,"A",,"A",,"R",21,"R",299,"R",0,"R",299,"A",,"A",,"R",95
487232, 4,"R",61,"Z",0,"R",61,"A",,"A",,"R",57,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",21,"Z",0,"R",21,"A",,"A",,"R",7,"R",82,"R",0,"R",82,"A",,"A",,"R",64
487302, 4,"R",113,"Z",0,"R",113,"A",,"A",,"R",68,"R",8,"Z",0,"R",8,"A",,"A",,"R",7,"R",14,"Z",0,"R",14,"A",,"A",,"R",7,"R",135,"R",0,"R",135,"A",,"A",,"R",82
487311, 4,"R",149,"Z",0,"R",149,"A",,"A",,"R",100,"R",35,"Z",0,"R",35,"A",,"A",,"R",26,"R",54,"Z",0,"R",54,"A",,"A",,"R",40,"R",238,"R",0,"R",238,"A",,"A",,"R",166
487320, 4,"R",946,"R",5,"R",941,"A",,"A",,"R",347,"R",152,"R",3,"R",149,"A",,"A",,"R",58,"R",582,"R",4,"R",578,"A",,"A",,"R",204,"R",1680,"R",12,"R",1668,"A",,"A",,"R",609
487348, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",6,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",15,"R",0,"R",15,"A",,"A",,"R",12
487384, 4,"R",364,"Z",0,"R",364,"A",,"A",,"R",195,"R",17,"Z",0,"R",17,"A",,"A",,"R",12,"R",8,"Z",0,"R",8,"A",,"A",,"R",4,"R",389,"R",0,"R",389,"A",,"A",,"R",211
487393, 4,"R",430,"Z",0,"R",430,"A",,"A",,"R",244,"R",21,"Z",0,"R",21,"A",,"A",,"R",17,"R",8,"Z",0,"R",8,"A",,"A",,"R",4,"R",459,"R",0,"R",459,"A",,"A",,"R",265
487409, 4,"R",439,"R",1,"R",438,"A",,"A",,"R",235,"R",9,"R",0,"R",9,"A",,"A",,"R",6,"R",1,"R",0,"R",1,"A",,"A",,"R",0,"R",449,"R",1,"R",448,"A",,"A",,"R",241
487418, 4,"R",508,"R",1,"R",507,"A",,"A",,"R",205,"R",11,"R",0,"R",11,"A",,"A",,"R",7,"R",5,"R",0,"R",5,"A",,"A",,"R",4,"R",524,"R",1,"R",523,"A",,"A",,"R",216
487427, 4,"R",298,"R",2,"R",296,"A",,"A",,"R",121,"R",20,"R",0,"R",20,"A",,"A",,"R",12,"R",5,"R",0,"R",5,"A",,"A",,"R",4,"R",323,"R",2,"R",321,"A",,"A",,"R",137
487436, 4,"R",240,"R",1,"R",239,"A",,"A",,"R",89,"R",10,"R",0,"R",10,"A",,"A",,"R",5,"R",11,"R",0,"R",11,"A",,"A",,"R",7,"R",261,"R",1,"R",260,"A",,"A",,"R",101
487445, 4,"R",205,"R",1,"R",204,"A",,"A",,"R",103,"R",8,"R",0,"R",8,"A",,"A",,"R",6,"R",2,"R",0,"R",2,"A",,"A",,"R",2,"R",215,"R",1,"R",214,"A",,"A",,"R",111
487454, 4,"R",365,"Z",0,"R",365,"A",,"A",,"R",195,"R",13,"Z",0,"R",13,"A",,"A",,"R",10,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",381,"R",0,"R",381,"A",,"A",,"R",207
487472, 4,"R",705,"Z",0,"R",705,"A",,"A",,"R",302,"R",21,"Z",0,"R",21,"A",,"A",,"R",16,"R",12,"Z",0,"R",12,"A",,"A",,"R",5,"R",738,"R",0,"R",738,"A",,"A",,"R",323
487481, 4,"R",264,"R",1,"R",263,"A",,"A",,"R",133,"R",6,"R",0,"R",6,"A",,"A",,"R",5,"R",4,"R",0,"R",4,"A",,"A",,"R",3,"R",274,"R",1,"R",273,"A",,"A",,"R",141
487490, 4,"R",361,"R",1,"R",360,"A",,"A",,"R",129,"R",11,"R",0,"R",11,"A",,"A",,"R",8,"R",6,"R",0,"R",6,"A",,"A",,"R",6,"R",378,"R",1,"R",377,"A",,"A",,"R",143
487506, 4,"R",12,"Z",0,"R",12,"A",,"A",,"R",9,"R",8,"Z",0,"R",8,"A",,"A",,"R",7,"R",8,"Z",0,"R",8,"A",,"A",,"R",7,"R",28,"R",0,"R",28,"A",,"A",,"R",23
487524, 1,"R",227,"R",2,"R",225,"R",112,"R",0,"R",112,"R",134,"R",3,"R",131,"R",87,"R",0,"R",87,"R",92,"R",0,"R",92,"R",55,"R",3,"R",58,"R",453,"R",5,"R",448,"R",254,"R",3,"R",257
487524, 2,"R",225,"R",2,"R",223,"R",112,"R",0,"R",112,"R",134,"R",3,"R",131,"R",87,"R",0,"R",87,"R",90,"R",0,"R",90,"R",55,"R",3,"R",58,"R",449,"R",5,"R",444,"R",254,"R",3,"R",257
487524, 3,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0
487533, 4,"R",13,"Z",0,"R",13,"A",,"A",,"R",10,"R",9,"Z",0,"R",9,"A",,"A",,"R",6,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",26,"R",0,"R",26,"A",,"A",,"R",19
487588, 4,"R",280,"Z",0,"R",280,"A",,"A",,"R",197,"R",13,"Z",0,"R",13,"A",,"A",,"R",10,"R",10,"Z",0,"R",10,"A",,"A",,"R",1,"R",303,"R",0,"R",303,"A",,"A",,"R",208
487597, 4,"R",384,"R",2,"R",382,"A",,"A",,"R",240,"R",50,"R",1,"R",49,"A",,"A",,"R",40,"R",40,"R",0,"R",40,"A",,"A",,"R",20,"R",474,"R",3,"R",471,"A",,"A",,"R",300
487621, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",5,"R",0,"R",5,"A",,"A",,"R",3
487658, 4,"R",21,"Z",0,"R",21,"A",,"A",,"R",16,"R",9,"Z",0,"R",9,"A",,"A",,"R",7,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",33,"R",0,"R",33,"A",,"A",,"R",26
487676, 4,"R",53,"Z",0,"R",53,"A",,"A",,"R",33,"R",19,"Z",0,"R",19,"A",,"A",,"R",15,"R",17,"Z",0,"R",17,"A",,"A",,"R",13,"R",89,"R",0,"R",89,"A",,"A",,"R",61
487746, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1
487746, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",1,"R",0,"R",1,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1
487773, 4,"R",7,"Z",0,"R",7,"A",,"A",,"R",6,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",7,"Z",0,"R",7,"A",,"A",,"R",7,"R",15,"R",0,"R",15,"A",,"A",,"R",14
487791, 4,"R",27,"Z",0,"R",27,"A",,"A",,"R",20,"R",6,"Z",0,"R",6,"A",,"A",,"R",5,"R",23,"Z",0,"R",23,"A",,"A",,"R",20,"R",56,"R",0,"R",56,"A",,"A",,"R",45
487807, 4,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",4,"R",0,"R",4,"A",,"A",,"R",2
487816, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"R",0,"R",2,"A",,"A",,"R",2
487861, 4,"R",88,"Z",0,"R",88,"A",,"A",,"R",85,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",19,"Z",0,"R",19,"A",,"A",,"R",19,"R",112,"R",0,"R",112,"A",,"A",,"R",109
487889, 4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",12,"Z",0,"R",12,"A",,"A",,"R",12,"R",140,"Z",0,"R",140,"A",,"A",,"R",140,"R",152,"R",0,"R",152,"A",,"A",,"R",152
487898, 4,"R",12,"Z",0,"R",12,"A",,"A",,"R",4,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",14,"R",0,"R",14,"A",,"A",,"R",6
